"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"695";"Austrian";"OS 7371";2021-11-22 08:25:00;2021-11-22 08:25:00;"Departed";"EGCC";"Airbus A320-100/200";0
"696";"Austrian";"OS 7485";2021-11-22 08:35:00;2021-11-22 08:35:00;"Departed";"ESGG";"Airbus A320-200 (Sharklets)";0
"697";"Austrian";"OS 7439";2021-11-22 08:45:00;2021-11-22 08:45:00;"Departed";"EFHK";"Airbus A321 NEO";0
"698";"Austrian";"OS 7206";2021-11-19 15:50:00;2021-11-19 16:10:00;"Departed";"LOWW";"Airbus A320-100/200";20
"699";"Austrian";"OS 126";2021-10-30 18:10:00;2021-10-30 18:10:00;"Departed";"LOWW";"Airbus A319";0
"700";"Austrian";"OS 7303";2021-10-30 18:50:00;2021-10-30 18:50:00;"Departed";"LEBB";"Airbus A320-100/200";0
"701";"Austrian";"OS 7423";2021-10-30 19:15:00;2021-10-30 19:15:00;"Departed";"EETN";"Airbus A321-100/200";0
"702";"Austrian";"OS 7230";2021-11-04 20:40:00;2021-11-04 20:40:00;"Departed";"LOWG";"Embraer EMB 190";0
"703";"Austrian";"OS 7248";2021-11-04 20:30:00;2021-11-04 20:55:00;"Departed";"LOWS";"Embraer EMB 190";25
"704";"Austrian";"OS 7375";2021-11-04 20:50:00;2021-11-04 20:50:00;"Departed";"EGCC";"Airbus A319";0
"705";"Austrian";"OS 7433";2021-11-04 20:40:00;2021-11-04 20:40:00;"Departed";"ESGG";"Airbus A320";0
"706";"Austrian";"OS 7471";2021-11-04 20:50:00;2021-11-04 20:50:00;"Departed";"EIDW";"Airbus A320";0
"707";"Austrian";"OS 7443";2021-11-04 20:30:00;2021-11-04 20:30:00;"Departed";"EFHK";"Airbus A320 NEO";0
"708";"Austrian";"OS 7210";2021-11-04 20:50:00;2021-11-04 20:50:00;"Departed";"LOWW";"Airbus A320";0
"709";"Austrian";"OS 7395";2021-11-04 19:45:00;2021-11-04 19:45:00;"Departed";"LPPT";"Airbus A321-100/200";0
"710";"Austrian";"OS 7260";2021-10-26 04:50:00;2021-10-26 04:50:00;"Departed";"LOWW";"Embraer EMB 195";0
"711";"Austrian";"OS 7473";2021-10-23 13:50:00;2021-10-23 14:05:00;"Departed";"EIDW";"Airbus A320-200 (Sharklets)";15
"712";"Austrian";"OS 7242";2021-10-23 15:00:00;2021-10-23 15:00:00;"Departed";"LOWS";"Canadair CRJ 900NG";0
"713";"Austrian";"OS 7307";2021-11-26 09:50:00;2021-11-26 10:15:00;"Departed";"EGPH";"Airbus A320";25
