"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"205";"Ryanair";"FR 9737";2021-11-22 11:00:00;2021-11-22 11:00:00;"Departed";"EIDW";"Airbus A320";0
"206";"Ryanair";"FR 7291";2021-11-22 10:45:00;2021-11-22 10:53:00;"Departed";"LPPT";"Airbus A320";8
"207";"Ryanair";"FR 9482";2021-11-22 09:35:00;2021-11-22 09:45:00;"Departed";"LIBD";"Airbus A320";10
"208";"Ryanair";"FR 7289";2021-11-22 05:50:00;2021-11-22 06:01:00;"Departed";"LEXJ";"W38";11
"209";"Ryanair";"FR 3450";2021-11-22 05:10:00;2021-11-22 05:10:00;"Departed";"EINN";"Airbus A320";0
"210";"Ryanair";"FR 7350";2021-11-22 05:05:00;2021-11-22 05:47:00;"Departed";"LEBL";"Airbus A320";42
"211";"Ryanair";"FR 7161";2021-11-22 05:00:00;2021-11-22 05:12:00;"Departed";"LLBG";"Airbus A320";12
"212";"Ryanair";"FR 180";2021-11-21 17:40:00;2021-11-21 17:55:00;"Departed";"LGTS";"Airbus A320";15
"213";"Ryanair";"FR 1312";2021-11-21 17:10:00;2021-11-21 17:05:00;"Departed";"LIRF";"Airbus A320";-5
"214";"Ryanair";"FR 7364";2021-11-21 16:55:00;2021-11-21 17:14:00;"Departed";"EGSS";"Airbus A320";19
"215";"Ryanair";"FR 7350";2021-11-21 16:05:00;2021-11-21 16:15:00;"Departed";"LEBL";"Airbus A320";10
"216";"Ryanair";"FR 7273";2021-11-21 15:50:00;2021-11-21 16:05:00;"Departed";"EGPH";"W38";15
"217";"Ryanair";"FR 3797";2021-11-21 15:45:00;2021-11-21 15:34:00;"Departed";"EGBB";"Airbus A320";-11
