"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"1";"Lufthansa";"LH 1536";2021-11-11 21:10:00;2021-11-11 21:10:00;"Departed";"UKLL";"Airbus A320";0
"2";"Lufthansa";"LH 506";2021-11-11 20:55:00;2021-11-11 21:20:00;"Departed";"SBGR";"Boeing 747-8 Intercontinental";25
"3";"Lufthansa";"LH 9416";2021-11-20 13:10:00;2021-11-20 13:10:00;"Departed";"LTBJ";"Boeing 737-800 (winglets)";0
"4";"Lufthansa";"LH 9657";2021-11-20 13:15:00;2021-11-20 13:15:00;"Departed";"OMAA";"Boeing 787";0
"5";"Lufthansa";"LH 294";2021-11-20 13:15:00;2021-11-20 13:15:00;"Departed";"LIBD";"Canadair CRJ 900NG";0
"6";"Lufthansa";"LH 600";2021-11-20 13:00:00;2021-11-20 13:20:00;"Departed";"OIIE";"Airbus A330-300";20
"7";"Lufthansa";"LH 692";2021-11-20 13:50:00;2021-11-20 13:50:00;"Departed";"OJAI";"Airbus A319";0
"8";"Lufthansa";"LH 630";2021-11-20 12:30:00;2021-11-20 13:10:00;"Departed";"OMDB";"Boeing 747-400";40
"9";"Lufthansa";"LH 7014";2021-11-20 11:35:00;2021-11-20 14:00:00;"Delayed";"VHHH";"Airbus A350";145
"10";"Lufthansa";"LH 5928";2021-11-19 10:15:00;2021-11-19 10:15:00;"Departed";"LGTS";"Airbus A321 NEO";0
"11";"Lufthansa";"LH 594";2021-11-19 10:15:00;2021-11-19 10:15:00;"Departed";"DNAA";"Airbus A330-300";0
"12";"Lufthansa";"LH 182";2021-11-19 10:45:00;2021-11-19 10:45:00;"Departed";"EDDB";"Airbus A321-100/200";0
"13";"Lufthansa";"LH 816";2021-11-19 10:35:00;2021-11-19 10:35:00;"Departed";"ESGG";"Airbus A320-100/200";0
"14";"Lufthansa";"LH 802";2021-11-19 10:10:00;2021-11-19 10:30:00;"Departed";"ESSA";"Airbus A320-200 (Sharklets)";20
"15";"Lufthansa";"LH 890";2021-11-19 09:55:00;2021-11-19 10:15:00;"Departed";"EVRA";"Airbus A320";20
"16";"Lufthansa";"LH 886";2021-11-19 10:20:00;2021-11-19 10:20:00;"Departed";"EYVI";"Airbus A320-100/200";0
"17";"Lufthansa";"LH 590";2021-11-19 10:15:00;2021-11-19 10:15:00;"Departed";"HKJK";"Airbus A330-300";0
"18";"Lufthansa";"LH 422";2021-11-19 10:10:00;2021-11-19 10:10:00;"Departed";"KBOS";"Airbus A340-300";0
"19";"Lufthansa";"LH 400";2021-11-19 09:55:00;2021-11-19 10:35:00;"Departed";"KJFK";"Boeing 747-400";40
"20";"Lufthansa";"LH 1424";2021-11-19 10:10:00;2021-11-19 10:10:00;"Departed";"LATI";"Airbus A320";0
"21";"Lufthansa";"LH 232";2021-11-19 09:55:00;2021-11-19 10:10:00;"Departed";"LIRF";"Airbus A321-100/200";15
"22";"Lufthansa";"LH 334";2021-11-19 10:20:00;2021-11-19 10:20:00;"Departed";"LIRN";"Airbus A320-200 (Sharklets)";0
"23";"Lufthansa";"LH 1406";2021-11-19 10:05:00;2021-11-19 10:20:00;"Departed";"LYBE";"Airbus A320-200 (Sharklets)";15
"24";"Lufthansa";"LH 1428";2022-01-15 18:15:00;2022-01-15 18:15:00;"Departed";"LBSF";"Airbus A319";0
"25";"Lufthansa";"LH 997";2022-01-15 18:40:00;2022-01-15 18:40:00;"Departed";"EHAM";"Embraer EMB 190";0
"26";"Lufthansa";"LH 96";2021-12-12 07:15:00;2021-12-12 07:15:00;"Departed";"EDDM";"Airbus A320-100/200";0
"27";"Lufthansa";"LH 1028";2021-12-12 07:20:00;2021-12-12 07:20:00;"Departed";"LFPG";"Airbus A320-100/200";0
"28";"Lufthansa";"LH 1058";2021-12-12 07:25:00;2021-12-12 07:25:00;"Departed";"LFMN";"Airbus A320-200 (Sharklets)";0
"29";"Lufthansa";"LH 1086";2021-12-12 07:35:00;2021-12-12 07:35:00;"Departed";"LFML";"Airbus A320 NEO";0
"30";"Lufthansa";"LH 122";2021-12-15 20:15:00;2021-12-15 20:15:00;"Departed";"EDDM";"Airbus A320-100/200";0
"31";"Lufthansa";"LH 202";2021-12-15 20:15:00;2021-12-15 20:15:00;"Departed";"EDDB";"Airbus A320-100/200";0
"32";"Lufthansa";"LH 36";2021-12-15 20:30:00;2021-12-15 20:30:00;"Departed";"EDDH";"Airbus A320-100/200";0
"33";"Lufthansa";"LH 88";2021-12-15 20:30:00;2021-12-15 20:30:00;"Departed";"EDDL";"Airbus A319";0
"34";"Lufthansa";"LH 58";2021-12-15 20:20:00;2021-12-15 20:20:00;"Departed";"EDDV";"Airbus A319";0
"35";"Lufthansa";"LH 854";2021-12-15 20:40:00;2021-12-15 20:40:00;"Departed";"EFHK";"Airbus A320-200 (Sharklets)";0
"36";"Lufthansa";"LH 216";2021-12-15 20:20:00;2021-12-15 20:20:00;"Departed";"EDDC";"Airbus A319";0
"37";"Lufthansa";"LH 864";2021-12-15 20:40:00;2021-12-15 20:40:00;"Departed";"ENGM";"Airbus A321";0
"38";"Lufthansa";"LH 1352";2021-12-15 20:10:00;2021-12-15 20:10:00;"Departed";"EPWA";"Airbus A320-200 (Sharklets)";0
"39";"Lufthansa";"LH 922";2021-12-15 20:30:00;2021-12-15 20:30:00;"Departed";"EGLL";"Airbus A320 NEO";0
"40";"Lufthansa";"LH 820";2021-12-15 20:40:00;2021-12-15 20:40:00;"Departed";"ESGG";"Airbus A320-200 (Sharklets)";0
"41";"Lufthansa";"LH 808";2021-12-15 20:30:00;2021-12-15 20:30:00;"Departed";"ESSA";"Airbus A321-100/200";0
"42";"Lufthansa";"LH 842";2021-12-15 20:55:00;2021-12-15 20:55:00;"Departed";"EKBI";"Airbus A320-200 (Sharklets)";0
"43";"Lufthansa";"LH 1138";2021-12-15 20:15:00;2021-12-15 20:15:00;"Departed";"LEBL";"Airbus A320-100/200";0
"44";"Lufthansa";"LH 1068";2021-12-15 20:20:00;2021-12-15 20:20:00;"Departed";"LFMN";"Airbus A320";0
"45";"Lufthansa";"LH 1050";2021-12-15 20:15:00;2021-12-15 20:15:00;"Departed";"LFPG";"Airbus A320";0
"46";"Lufthansa";"LH 1342";2021-12-15 20:20:00;2021-12-15 20:20:00;"Departed";"LHBP";"Airbus A320";0
"47";"Lufthansa";"LH 332";2021-12-15 20:30:00;2021-12-15 20:30:00;"Departed";"LIPZ";"Airbus A320-100/200";0
"48";"Lufthansa";"LH 1380";2021-12-15 20:15:00;2021-12-15 20:15:00;"Departed";"EPPO";"Canadair CRJ 900NG";0
"49";"Lufthansa";"LH 778";2021-12-15 20:25:00;2021-12-15 20:25:00;"Departed";"WSSS";"Airbus A340-300";0
"50";"Lufthansa";"LH 1108";2021-12-15 20:30:00;2021-12-15 20:30:00;"Departed";"LOWS";"Airbus A319";0
"51";"Lufthansa";"LH 1208";2021-10-30 19:40:00;2021-10-30 19:40:00;"Departed";"LFSB";"Canadair CRJ 900NG";0
"52";"Lufthansa";"LH 1294";2021-10-30 19:40:00;2021-10-30 19:40:00;"Departed";"LCLK";"Airbus A321 NEO";0
"53";"Lufthansa";"LH 30";2021-10-30 19:40:00;2021-10-30 19:40:00;"Departed";"EDDH";"Airbus A320-100/200";0
"54";"Lufthansa";"LH 398";2021-10-30 19:40:00;2021-10-30 19:40:00;"Departed";"ELLX";"Canadair CRJ 900NG";0
"55";"Lufthansa";"LH 842";2021-10-30 19:40:00;2021-10-30 19:40:00;"Departed";"EKBI";"Airbus A320-200 (Sharklets)";0
"56";"Lufthansa";"LH 88";2021-10-30 19:40:00;2021-10-30 19:40:00;"Departed";"EDDL";"Airbus A319";0
"57";"Lufthansa";"LH 982";2021-10-30 19:20:00;2021-10-30 19:40:00;"Departed";"EIDW";"Airbus A320-200 (Sharklets)";20
"58";"Lufthansa";"LH 216";2021-10-30 19:40:00;2021-10-30 19:40:00;"Departed";"EDDC";"Embraer EMB 190";0
"59";"Lufthansa";"LH 136";2021-10-30 19:45:00;2021-10-30 19:45:00;"Departed";"EDDS";"Airbus A319";0
"60";"Lufthansa";"LH 1536";2021-10-30 19:45:00;2021-10-30 19:45:00;"Departed";"UKLL";"Airbus A319";0
"61";"Lufthansa";"LH 360";2021-10-30 19:45:00;2021-10-30 19:45:00;"Departed";"EDDW";"Embraer EMB 195";0
"62";"Lufthansa";"LH 58";2021-10-30 19:45:00;2021-10-30 19:45:00;"Departed";"EDDV";"Airbus A321-100/200";0
"63";"Lufthansa";"LH 820";2021-10-30 19:45:00;2021-10-30 19:45:00;"Departed";"ESGG";"Airbus A320-100/200";0
"64";"Lufthansa";"LH 948";2021-10-30 19:45:00;2021-10-30 19:45:00;"Departed";"EGCC";"Airbus A320-200 (Sharklets)";0
"65";"Lufthansa";"LH 506";2021-10-30 19:40:00;2021-10-30 19:40:00;"Departed";"SBGR";"Boeing 747-200";0
"66";"Lufthansa";"LH 1402";2021-10-30 19:40:00;2021-10-30 19:40:00;"Departed";"LKPR";"Airbus A320-200 (Sharklets)";0
"67";"Lufthansa";"LH 778";2021-10-30 19:55:00;2021-10-30 19:55:00;"Departed";"WSSS";"Airbus A340-300";0
"68";"Lufthansa";"LH 572";2021-10-30 20:05:00;2021-10-30 19:55:00;"Departed";"FAOR";"Boeing 747-8 Intercontinental";-10
"69";"Lufthansa";"LH 176";2021-10-31 07:45:00;2021-10-31 07:45:00;"Departed";"EDDB";"Airbus A320";0
"70";"Lufthansa";"LH 270";2021-10-31 07:45:00;2021-10-31 07:45:00;"Departed";"LIML";"Airbus A319";0
"71";"Lufthansa";"LH 1160";2021-10-31 08:40:00;2021-10-31 07:50:00;"Departed";"LEVC";"Airbus A321-100/200";-50
"72";"Lufthansa";"LH 1074";2021-10-31 07:55:00;2021-10-31 07:55:00;"Departed";"LFLL";"Airbus A320 NEO";0
"73";"Lufthansa";"LH 1154";2021-10-31 07:55:00;2021-10-31 07:55:00;"Departed";"LEPA";"Airbus A321-100/200";0
"74";"Lufthansa";"LH 1546";2021-10-31 07:55:00;2021-10-31 07:55:00;"Departed";"LQSA";"Airbus A319";0
"75";"Lufthansa";"LH 1102";2021-10-31 08:00:00;2021-10-31 08:00:00;"Departed";"LOWS";"Airbus A320-100/200";0
"76";"Lufthansa";"LH 1458";2021-10-31 08:00:00;2021-10-31 08:00:00;"Departed";"LJLJ";"Canadair CRJ 900NG";0
"77";"Lufthansa";"LH 156";2021-10-31 08:00:00;2021-10-31 08:00:00;"Departed";"EDDP";"Canadair CRJ 900NG";0
"78";"Lufthansa";"LH 48";2021-10-31 08:00:00;2021-10-31 08:00:00;"Departed";"EDDV";"Airbus A320-200 (Sharklets)";0
"79";"Lufthansa";"LH 8";2021-10-31 08:00:00;2021-10-31 08:00:00;"Departed";"EDDH";"Airbus A320-100/200";0
"80";"Lufthansa";"LH 836";2021-10-31 08:00:00;2021-10-31 08:00:00;"Departed";"EKBI";"Airbus A319";0
"81";"Lufthansa";"LH 986";2021-10-31 08:00:00;2021-10-31 08:00:00;"Departed";"EHAM";"Airbus A319";0
"82";"Lufthansa";"LH 1366";2021-10-31 08:05:00;2021-10-31 08:05:00;"Departed";"EPKK";"Airbus A320-200 (Sharklets)";0
"83";"Lufthansa";"LH 246";2021-10-31 08:05:00;2021-10-31 08:05:00;"Departed";"LIMC";"Embraer EMB 190";0
"84";"Lufthansa";"LH 1530";2021-10-31 08:10:00;2021-10-31 08:10:00;"Departed";"LEPA";"Airbus A321-100/200";0
"85";"Lufthansa";"LH 62";2021-10-31 08:10:00;2021-10-31 08:10:00;"Departed";"EDDG";"Canadair CRJ 900";0
"86";"Lufthansa";"LH 98";2021-10-31 08:15:00;2021-10-31 08:15:00;"Departed";"EDDM";"Airbus A320";0
"87";"Lufthansa";"LH 1054";2021-10-31 08:20:00;2021-10-31 08:20:00;"Departed";"LFRS";"Airbus A320-200 (Sharklets)";0
"88";"Lufthansa";"LH 1202";2021-10-31 08:20:00;2021-10-31 08:20:00;"Departed";"LFSB";"Canadair CRJ 900NG";0
"89";"Lufthansa";"LH 352";2021-10-31 08:00:00;2021-10-31 08:20:00;"Departed";"EDDW";"Embraer EMB 190";20
"90";"Lufthansa";"LH 74";2021-10-31 08:20:00;2021-10-31 08:20:00;"Departed";"EDDL";"Airbus A319";0
"91";"Lufthansa";"LH 970";2021-10-31 08:20:00;2021-10-31 08:20:00;"Departed";"EGGD";"Embraer EMB 190";0
"92";"Lufthansa";"LH 1470";2021-10-31 08:25:00;2021-10-31 08:25:00;"Departed";"LRTR";"Canadair CRJ 900NG";0
"93";"Lufthansa";"LH 1498";2021-10-31 08:25:00;2021-10-31 08:25:00;"Departed";"LPFR";"Airbus A320-100/200";0
"94";"Lufthansa";"LH 5770";2021-10-31 07:50:00;2021-10-31 08:25:00;"Departed";"LSZH";"Bombardier CS100";35
"95";"Lufthansa";"LH 5762";2021-10-31 08:05:00;2021-10-31 08:25:00;"Departed";"LSGG";"Bombardier CS300";20
"96";"Lufthansa";"LH 1504";2021-10-31 08:30:00;2021-10-31 08:30:00;"Departed";"GCFV";"Airbus A321";0
"97";"Lufthansa";"LH 206";2021-10-31 08:10:00;2021-10-31 08:30:00;"Departed";"EDDC";"Canadair CRJ 900NG";20
"98";"Lufthansa";"LH 1490";2021-10-31 08:35:00;2021-10-31 08:35:00;"Departed";"UKBB";"Airbus A320 NEO";0
"99";"Lufthansa";"LH 810";2021-10-31 08:35:00;2021-10-31 08:35:00;"Departed";"ESGG";"Airbus A320";0
"100";"Lufthansa";"LH 128";2021-10-31 08:40:00;2021-10-31 08:40:00;"Departed";"EDDS";"Airbus A319";0
"101";"Lufthansa";"LH 1166";2021-10-31 08:10:00;2021-10-31 08:45:00;"Departed";"LPPT";"Airbus A321";35
"102";"Lufthansa";"LH 1278";2021-10-31 08:45:00;2021-10-31 08:45:00;"Departed";"LGAV";"Airbus A321-100/200";0
"103";"Lufthansa";"LH 306";2021-10-31 08:45:00;2021-10-31 08:45:00;"Departed";"LICC";"Airbus A321-100/200";0
"104";"Lufthansa";"LH 848";2021-10-31 08:45:00;2021-10-31 08:45:00;"Departed";"EFHK";"Airbus A320";0
"105";"Lufthansa";"LH 6676";2021-10-31 08:45:00;2021-10-31 08:45:00;"Departed";"CYYZ";"Boeing 777-300ER";0
"106";"Lufthansa";"LH 978";2021-10-31 08:50:00;2021-10-31 08:50:00;"Departed";"EIDW";"Airbus A320 NEO";0
"107";"Lufthansa";"LH 6000";2021-10-31 08:30:00;2021-10-31 08:55:00;"Departed";"LDZA";"De Havilland Canada DHC-8-400 Dash 8Q";25
"108";"Lufthansa";"LH 392";2021-10-31 09:00:00;2021-10-31 09:00:00;"Departed";"ELLX";"Canadair CRJ 900NG";0
"109";"Lufthansa";"LH 440";2021-10-31 09:00:00;2021-10-31 09:00:00;"Departed";"KIAH";"Airbus A330-300";0
"110";"Lufthansa";"LH 1176";2021-10-31 08:50:00;2021-10-31 09:05:00;"Departed";"LPPR";"Airbus A321-100/200";15
"111";"Lufthansa";"LH 1444";2021-10-31 09:05:00;2021-10-31 09:05:00;"Departed";"UUDD";"Airbus A320";0
"112";"Lufthansa";"LH 1142";2021-10-31 09:20:00;2021-10-31 09:20:00;"Departed";"LEBB";"Airbus A320 NEO";0
"113";"Lufthansa";"LH 1426";2021-10-31 09:25:00;2021-10-31 09:25:00;"Departed";"LBSF";"Airbus A321-100/200";0
"114";"Lufthansa";"LH 6226";2021-11-19 11:15:00;2021-11-19 11:15:00;"Departed";"ESSA";"Canadair CRJ 900NG";0
"115";"Lufthansa";"LH 104";2021-11-19 11:15:00;2021-11-19 11:15:00;"Departed";"EDDM";"Airbus A321";0
"116";"Lufthansa";"LH 954";2021-11-19 11:00:00;2021-11-19 11:20:00;"Departed";"EGBB";"Embraer EMB 195";20
"117";"Lufthansa";"LH 992";2021-11-19 11:20:00;2021-11-19 11:20:00;"Departed";"EHAM";"Airbus A320-200 (Sharklets)";0
"118";"Lufthansa";"LH 1356";2021-11-19 11:20:00;2021-11-19 11:20:00;"Departed";"EPKT";"Canadair CRJ 900NG";0
"119";"Lufthansa";"LH 1390";2021-11-19 11:45:00;2021-11-19 11:45:00;"Departed";"EPPO";"Canadair CRJ 900NG";0
"120";"Lufthansa";"LH 1348";2021-11-19 11:20:00;2021-11-19 11:20:00;"Departed";"EPWA";"Airbus A320-100/200";0
"121";"Lufthansa";"LH 1372";2021-11-19 11:30:00;2021-11-19 11:30:00;"Departed";"EPWR";"Canadair CRJ 900";0
"122";"Lufthansa";"LH 1126";2021-11-19 09:10:00;2021-11-19 12:00:00;"Delayed";"LEBL";"Airbus A321-100/200";170
"123";"Lufthansa";"LH 1096";2021-11-19 10:55:00;2021-11-19 11:30:00;"Departed";"LFBO";"Airbus A320-100/200";35
"124";"Lufthansa";"LH 1034";2021-11-19 11:20:00;2021-11-19 11:20:00;"Departed";"LFPG";"Airbus A320-200 (Sharklets)";0
"125";"Lufthansa";"LH 1204";2021-11-19 11:40:00;2021-11-19 11:40:00;"Departed";"LFSB";"Canadair CRJ 900NG";0
"126";"Lufthansa";"LH 252";2021-11-19 11:35:00;2021-11-19 11:35:00;"Departed";"LIMC";"Airbus A319";0
"127";"Lufthansa";"LH 260";2021-11-19 11:00:00;2021-11-19 11:15:00;"Departed";"LIMJ";"Canadair CRJ 900NG";15
"128";"Lufthansa";"LH 1262";2021-11-19 11:20:00;2021-11-19 11:20:00;"Departed";"LOWG";"Embraer EMB 190";0
"129";"Lufthansa";"LH 6348";2021-11-19 11:50:00;2021-11-19 11:50:00;"Departed";"LOWW";"Airbus A320-100/200";0
"130";"Lufthansa";"LH 636";2021-11-19 11:00:00;2021-11-19 11:15:00;"Departed";"OERK";"Airbus A330-300";15
"131";"Lufthansa";"LH 756";2021-11-19 11:10:00;2021-11-19 11:30:00;"Departed";"VABB";"Airbus A340-300";20
"132";"Lufthansa";"LH 1144";2022-01-13 14:00:00;2022-01-13 14:00:00;"Departed";"LEBB";"Airbus A320 NEO";0
"133";"Lufthansa";"LH 5716";2021-11-14 18:50:00;2021-11-14 18:50:00;"Departed";"EPWA";"Embraer EMB 195";0
"134";"Lufthansa";"LH 112";2021-11-14 18:15:00;2021-11-14 18:15:00;"Departed";"EDDM";"Airbus A321-100/200";0
"135";"Lufthansa";"LH 1428";2021-11-14 18:15:00;2021-11-14 18:15:00;"Departed";"LBSF";"Airbus A320";0
"136";"Lufthansa";"LH 104";2021-12-12 11:15:00;2021-12-12 11:15:00;"Departed";"EDDM";"Airbus A320-200 (Sharklets)";0
"137";"Lufthansa";"LH 636";2021-12-12 11:00:00;2021-12-12 11:15:00;"Departed";"OERK";"Airbus A330-300";15
"138";"Lufthansa";"LH 838";2021-12-12 11:15:00;2021-12-12 11:15:00;"Departed";"EKBI";"Airbus A319";0
"139";"Lufthansa";"LH 6226";2021-12-12 11:15:00;2021-12-12 11:15:00;"Departed";"ESSA";"Airbus A320";0
"140";"Lufthansa";"LH 1262";2021-12-12 11:20:00;2021-12-12 11:20:00;"Departed";"LOWG";"Embraer EMB 190";0
"141";"Lufthansa";"LH 1338";2021-12-12 11:20:00;2021-12-12 11:20:00;"Departed";"LHBP";"Airbus A320-200 (Sharklets)";0
"142";"Lufthansa";"LH 828";2021-12-12 11:20:00;2021-12-12 11:20:00;"Departed";"EKCH";"Airbus A321-100/200";0
"143";"Lufthansa";"LH 992";2021-12-12 11:20:00;2021-12-12 11:20:00;"Departed";"EHAM";"Airbus A319";0
"144";"Lufthansa";"LH 756";2021-12-12 11:10:00;2021-12-12 11:25:00;"Departed";"VABB";"Airbus A340-300";15
"145";"Lufthansa";"LH 1372";2021-12-12 11:30:00;2021-12-12 11:30:00;"Departed";"EPWR";"Canadair CRJ 900NG";0
"146";"Lufthansa";"LH 1034";2021-12-12 11:20:00;2021-12-12 11:35:00;"Departed";"LFPG";"Airbus A320 NEO";15
"147";"Lufthansa";"LH 1356";2021-12-12 11:20:00;2021-12-12 11:35:00;"Departed";"EPKT";"Canadair CRJ 900NG";15
"148";"Lufthansa";"LH 1076";2021-12-12 11:40:00;2021-12-12 11:40:00;"Departed";"LFLL";"Airbus A321-100/200";0
"149";"Lufthansa";"LH 16";2021-12-12 12:00:00;2021-12-12 12:00:00;"Departed";"EDDH";"Airbus A320-200 (Sharklets)";0
"150";"Lufthansa";"LH 5716";2021-12-14 18:50:00;2021-12-14 18:50:00;"Departed";"EPWA";"Embraer EMB 175";0
"151";"Lufthansa";"LH 112";2021-12-14 18:15:00;2021-12-14 18:15:00;"Departed";"EDDM";"Airbus A320-100/200";0
"152";"Lufthansa";"LH 1428";2021-12-14 18:15:00;2021-12-14 18:15:00;"Departed";"LBSF";"Airbus A319";0
"153";"Lufthansa";"LH 1178";2021-12-16 12:50:00;2021-12-16 13:25:00;"Departed";"LPPR";"Airbus A321-100/200";35
"154";"Lufthansa";"LH 5774";2021-12-16 13:05:00;2021-12-16 13:25:00;"Departed";"LSZH";"E290";20
"155";"Lufthansa";"LH 402";2021-12-16 12:30:00;2021-12-16 13:30:00;"Departed";"KEWR";"Boeing 747-8 Intercontinental";60
"156";"Lufthansa";"LH 9416";2021-12-16 13:10:00;2021-12-16 13:10:00;"Departed";"LTBJ";"Boeing 737-800 (winglets)";0
"157";"Lufthansa";"LH 1540";2021-12-16 05:30:00;2021-12-16 05:30:00;"Departed";"LRIA";"Canadair CRJ 900NG";0
"158";"Lufthansa";"LH 1430";2021-12-19 14:00:00;2021-12-19 14:15:00;"Departed";"LBSF";"Airbus A320-200 (Sharklets)";15
"159";"Lufthansa";"LH 1152";2021-12-19 14:10:00;2021-12-19 14:35:00;"Departed";"LEPA";"Airbus A320";25
"160";"Lufthansa";"LH 1074";2021-11-21 07:50:00;2021-11-21 08:10:00;"Departed";"LFLL";"Airbus A320-100/200";20
"161";"Lufthansa";"LH 1166";2021-11-21 08:10:00;2021-11-21 08:10:00;"Departed";"LPPT";"Airbus A320-100/200";0
"162";"Lufthansa";"LH 206";2021-11-21 08:10:00;2021-11-21 08:10:00;"Departed";"EDDC";"Canadair CRJ 900";0
"163";"Lufthansa";"LH 62";2021-11-21 08:10:00;2021-11-21 08:10:00;"Departed";"EDDG";"Canadair CRJ 900NG";0
"164";"Lufthansa";"LH 98";2021-11-21 08:15:00;2021-11-21 08:15:00;"Departed";"EDDM";"Airbus A320-100/200";0
"165";"Lufthansa";"LH 1202";2021-11-21 08:20:00;2021-11-21 08:20:00;"Departed";"LFSB";"Canadair CRJ 900NG";0
"166";"Lufthansa";"LH 74";2021-11-21 08:20:00;2021-11-21 08:20:00;"Departed";"EDDL";"Airbus A320-100/200";0
"167";"Lufthansa";"LH 970";2021-11-21 08:20:00;2021-11-21 08:20:00;"Departed";"EGGD";"Embraer EMB 190";0
"168";"Lufthansa";"LH 1470";2021-11-21 08:25:00;2021-11-21 08:25:00;"Departed";"LRTR";"Embraer EMB 190";0
"169";"Lufthansa";"LH 940";2021-11-21 08:25:00;2021-11-21 08:25:00;"Departed";"EGCC";"Airbus A321";0
"170";"Lufthansa";"LH 1504";2021-11-21 08:30:00;2021-11-21 08:30:00;"Departed";"GCFV";"Airbus A321";0
"171";"Lufthansa";"LH 1490";2021-11-21 08:35:00;2021-11-21 08:35:00;"Departed";"UKBB";"Airbus A320 NEO";0
"172";"Lufthansa";"LH 1054";2021-11-21 08:20:00;2021-11-21 08:35:00;"Departed";"LFRS";"Canadair CRJ 900NG";15
"173";"Lufthansa";"LH 128";2021-11-21 08:40:00;2021-11-21 08:40:00;"Departed";"EDDS";"Airbus A319";0
"174";"Lufthansa";"LH 970";2021-11-19 08:20:00;2021-11-19 08:20:00;"Departed";"EGGD";"Embraer EMB 190";0
"175";"Lufthansa";"LH 1322";2021-11-19 08:35:00;2021-11-19 08:35:00;"Departed";"DTTA";"Airbus A320-200 (Sharklets)";0
"176";"Lufthansa";"LH 206";2021-11-19 08:10:00;2021-11-19 08:10:00;"Departed";"EDDC";"Canadair CRJ 900";0
"177";"Lufthansa";"LH 62";2021-11-19 08:10:00;2021-11-19 08:10:00;"Departed";"EDDG";"Canadair CRJ 900NG";0
"178";"Lufthansa";"LH 74";2021-11-19 08:20:00;2021-11-19 08:20:00;"Departed";"EDDL";"Airbus A321-100/200";0
"179";"Lufthansa";"LH 98";2021-11-19 08:15:00;2021-11-19 08:15:00;"Departed";"EDDM";"Airbus A320-200 (Sharklets)";0
"180";"Lufthansa";"LH 940";2021-11-19 08:25:00;2021-11-19 08:25:00;"Departed";"EGCC";"Airbus A320";0
"181";"Lufthansa";"LH 810";2021-11-19 08:35:00;2021-11-19 08:35:00;"Departed";"ESGG";"Airbus A320-200 (Sharklets)";0
"182";"Lufthansa";"LH 1526";2021-11-19 08:15:00;2021-11-19 08:15:00;"Departed";"LEST";"Airbus A320";0
"183";"Lufthansa";"LH 1202";2021-11-19 08:20:00;2021-11-19 08:20:00;"Departed";"LFSB";"Canadair CRJ 900NG";0
"184";"Lufthansa";"LH 1546";2021-11-19 07:55:00;2021-11-19 08:10:00;"Departed";"LQSA";"Airbus A319";15
"185";"Lufthansa";"LH 1470";2021-11-19 08:25:00;2021-11-19 08:25:00;"Departed";"LRTR";"Embraer EMB 190";0
"186";"Lufthansa";"LH 1186";2021-11-19 08:45:00;2021-11-19 08:45:00;"Departed";"LSZH";"Embraer EMB 195";0
"187";"Lufthansa";"LH 1490";2021-11-19 08:35:00;2021-11-19 08:35:00;"Departed";"UKBB";"Airbus A321-100/200";0
"188";"Lufthansa";"LH 5324";2021-12-18 14:45:00;2021-12-18 15:15:00;"Departed";"BKPR";"Airbus A319";30
"189";"Lufthansa";"LH 238";2021-12-18 15:05:00;2021-12-18 15:20:00;"Departed";"LIRF";"Airbus A320-200 (Sharklets)";15
"190";"Lufthansa";"LH 374";2021-12-18 15:50:00;2021-12-18 15:50:00;"Departed";"EDNY";"Canadair CRJ 900";0
"191";"Lufthansa";"LH 858";2021-12-18 15:10:00;2021-12-18 15:10:00;"Departed";"ENGM";"Airbus A320";0
"192";"Lufthansa";"LH 1350";2021-12-18 15:40:00;2021-12-18 15:40:00;"Departed";"EPWA";"Airbus A320-100/200";0
"193";"Lufthansa";"LH 804";2021-12-18 15:05:00;2021-12-18 15:20:00;"Departed";"ESSA";"Airbus A320";15
"194";"Lufthansa";"LH 1098";2021-12-18 15:35:00;2021-12-18 15:35:00;"Departed";"LFBO";"Airbus A320-200 (Sharklets)";0
"195";"Lufthansa";"LH 1088";2021-12-18 15:40:00;2021-12-18 15:40:00;"Departed";"LFML";"Airbus A320-100/200";0
"196";"Lufthansa";"LH 1198";2021-12-18 15:30:00;2021-12-18 15:45:00;"Departed";"LSZH";"Embraer EMB 190";15
"197";"Lufthansa";"LH 5912";2021-11-13 12:15:00;2021-11-13 12:15:00;"Departed";"LGIR";"Airbus A320";0
"198";"Lufthansa";"LH 6792";2021-11-13 12:30:00;2021-11-13 12:30:00;"Departed";"CYYC";"Boeing 787-9 Dreamliner";0
"199";"Lufthansa";"LH 1012";2021-11-13 12:25:00;2021-11-13 12:25:00;"Departed";"EBBR";"Embraer EMB 190";0
"200";"Lufthansa";"LH 186";2021-11-13 12:45:00;2021-11-13 12:45:00;"Departed";"EDDB";"Airbus A320";0
"201";"Lufthansa";"LH 16";2021-11-13 12:00:00;2021-11-13 12:15:00;"Departed";"EDDH";"Airbus A321-100/200";15
"202";"Lufthansa";"LH 84";2021-11-13 12:00:00;2021-11-13 12:30:00;"Departed";"EDDL";"Embraer EMB 195";30
"203";"Lufthansa";"LH 106";2021-11-13 12:15:00;2021-11-13 12:15:00;"Departed";"EDDM";"Airbus A321-100/200";0
