airline;number;scheduledTime;actualTime;status;arrivalAirport;aircraft
Vueling;VY 8320;1641046200.0;1641047400.0;Departed;LEBL;Airbus A320
Vueling;VY 6293;1635598500.0;1635599280.0;Departed;LIRF;Airbus A320-200 (Sharklets)
Vueling;VY 6293;1634736300.0;1634737080.0;Departed;LIRF;Airbus A320
Vueling;VY 8301;1636532700.0;1636533660.0;Departed;LEBL;Airbus A320
Vueling;VY 8301;1634537400.0;1634538060.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 6815;1640631900.0;1640635320.0;Departed;LIRQ;Airbus A319
Vueling;VY 8305;1636746300.0;1636748700.0;Departed;LEBL;Airbus A320
Vueling;VY 8435;1636548000.0;1636548060.0;Departed;LPPT;Airbus A320
Vueling;VY 8305;1634751900.0;1634751540.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 8367;1636284000.0;1636284420.0;Departed;LEMG;Airbus A320
Vueling;VY 1375;1635156600.0;1635156900.0;Departed;LEAL;Airbus A320
Vueling;VY 8301;1634710500.0;1634711280.0;Departed;LEBL;Airbus A320-200 (Sharklets)
Vueling;VY 8435;1636720800.0;1636720800.0;Departed;LPPT;Airbus A320
Vueling;VY 8367;1634658900.0;1634658720.0;Departed;LEMG;Airbus A320
Vueling;VY 8311;1636779600.0;1636780440.0;Departed;LEBL;Airbus A320
Vueling;VY 6291;1636443900.0;1636443720.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 8305;1634406300.0;1634406660.0;Departed;LEBL;Airbus A320
Vueling;VY 8352;1636744200.0;1636744200.0;Departed;LEVC;Airbus A320
Vueling;VY 6815;1636744800.0;1636744740.0;Departed;LIRQ;Airbus A319
Vueling;VY 1375;1633774200.0;1633774500.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 8440;1635842700.0;1635843660.0;Departed;GCLP;Airbus A320
Vueling;VY 8301;1635841500.0;1635841200.0;Departed;LEBL;Airbus A321-200 (Sharklets)
Vueling;VY 6295;1634368800.0;1634370960.0;Departed;LIRF;Airbus A320-200 (Sharklets)
Vueling;VY 1375;1633947000.0;1633947120.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 6295;1635578400.0;1635580140.0;Departed;LIRF;Airbus A320-200 (Sharklets)
Vueling;VY 8367;1641016800.0;1641017340.0;Departed;LEMG;Airbus A321-200 (Sharklets)
Vueling;VY 8301;1636187100.0;1636186980.0;Departed;LEBL;Airbus A319
Vueling;VY 6293;1635692700.0;1635693120.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 6293;1634131500.0;1634131620.0;Departed;LIRF;Airbus A320-200 (Sharklets)
Vueling;VY 8308;1635872400.0;1635872160.0;Departed;LEBL;Airbus A320
Vueling;VY 8301;1634019300.0;1634019840.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 8301;1634624100.0;1634625000.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8367;1634226900.0;1634228220.0;Departed;LEMG;Airbus A320-200 (Sharklets)
Vueling;VY 1375;1634229600.0;1634229840.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 1375;1641116100.0;1641115860.0;Departed;LEAL;Airbus A320
Vueling;VY 8367;1636109700.0;1636109640.0;Departed;LEMG;Airbus A320-100/200
Vueling;VY 8367;1635263700.0;1635263760.0;Departed;LEMG;Airbus A320
Vueling;VY 8435;1640608800.0;1640609640.0;Departed;LPPT;Airbus A320
Vueling;VY 6291;1640627700.0;1640627760.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 8312;1636051200.0;1636050900.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8379;1636051500.0;1636051620.0;Departed;LEST;Airbus A320
Vueling;VY 8367;1640886600.0;1640886420.0;Departed;LEMG;Airbus A320
Vueling;VY 8355;1633862700.0;1633862760.0;Departed;LEBB;Airbus A320-100/200
Vueling;VY 8303;1633864200.0;1633864260.0;Departed;LEBL;Airbus A320
Vueling;VY 8435;1636116000.0;1636116720.0;Departed;LPPT;Airbus A320-200 (Sharklets)
Vueling;VY 8317;1640593500.0;1640593740.0;Departed;LEBL;Airbus A321
Vueling;VY 8305;1635183900.0;1635184020.0;Departed;LEBL;Airbus A320
Vueling;VY 6295;1635183600.0;1635183060.0;Departed;LIRF;Airbus A320
Vueling;VY 8312;1635878400.0;1635879360.0;Departed;LEBL;Airbus A321-200 (Sharklets)
Vueling;VY 1375;1634551800.0;1634553000.0;Departed;LEAL;Airbus A320
Vueling;VY 8444;1641705300.0;1641705300.0;Departed;GCTS;Airbus A320
Vueling;VY 8311;1641704400.0;1641703920.0;Departed;LEBL;Airbus A320
Vueling;VY 8308;1636218000.0;1636218300.0;Departed;LEBL;Airbus A320
Vueling;VY 8303;1634209800.0;1634215740.0;Departed;LEBL;Airbus A320
Vueling;VY 6295;1634213100.0;1634214360.0;Departed;LIRF;Airbus A320-200 (Sharklets)
Vueling;VY 1375;1635502200.0;1635503640.0;Departed;LEAL;Airbus A320-100/200
Vueling;VY 8303;1635505800.0;1635505740.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8435;1641991200.0;1641991980.0;Departed;LPPT;Airbus A320
Vueling;VY 6293;1636829700.0;1636829460.0;Departed;LIRF;Airbus A320-100/200
Vueling;VY 8367;1641807900.0;1641807960.0;Departed;LEMG;Airbus A320
Vueling;VY 8303;1635419400.0;1635420300.0;Departed;LEBL;Airbus A320
Vueling;VY 8355;1636467600.0;1636467420.0;Departed;LEBB;Airbus A320
Vueling;VY 8317;1642148700.0;1642148280.0;Departed;LEBL;Airbus A320
Vueling;VY 8305;1635356700.0;1635356400.0;Departed;LEBL;Airbus A321-100/200
Vueling;VY 8440;1636792500.0;1636794240.0;Departed;GCLP;Airbus A320
Vueling;VY 1375;1636607700.0;1636608180.0;Departed;LEAL;Airbus A320
Vueling;VY 8311;1636606800.0;1636607280.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8442;1640927100.0;1640927700.0;Departed;GCRR;Airbus A320
Vueling;VY 8311;1640926800.0;1640927340.0;Departed;LEBL;Airbus A320
Vueling;VY 8355;1641739800.0;1641741420.0;Departed;LEBB;Airbus A320
Vueling;VY 8312;1641062400.0;1641062400.0;Departed;LEBL;Airbus A320
Vueling;VY 8305;1634579100.0;1634579700.0;Departed;LEBL;Airbus A320-200 (Sharklets)
Vueling;VY 8317;1642062300.0;1642062300.0;Departed;LEBL;Airbus A320-100/200
Vueling;VY 8303;1642079700.0;1642080000.0;Departed;LEBL;Airbus A321
Vueling;VY 8435;1636461600.0;1636461720.0;Departed;LPPT;Airbus A320-100/200
